image_path,radial_bin_00,radial_bin_01,radial_bin_02,radial_bin_03,radial_bin_04,radial_bin_05,radial_bin_06,radial_bin_07,radial_bin_08,radial_bin_09,radial_bin_10,radial_bin_11,radial_bin_12,radial_bin_13,radial_bin_14,radial_bin_15,radial_bin_16,radial_bin_17,radial_bin_18,radial_bin_19,radial_bin_20,radial_bin_21,radial_bin_22,radial_bin_23,radial_bin_24,radial_bin_25,radial_bin_26,radial_bin_27,radial_bin_28,radial_bin_29,radial_bin_30,radial_bin_31,radial_bin_32,radial_bin_33,radial_bin_34,radial_bin_35,radial_bin_36,radial_bin_37,radial_bin_38,radial_bin_39,radial_bin_40,radial_bin_41,radial_bin_42,radial_bin_43,radial_bin_44,radial_bin_45,radial_bin_46,radial_bin_47,radial_bin_48,radial_bin_49,radial_bin_50,radial_bin_51,radial_bin_52,radial_bin_53,radial_bin_54,radial_bin_55,radial_bin_56,radial_bin_57,radial_bin_58,radial_bin_59,radial_bin_60,radial_bin_61,radial_bin_62,radial_bin_63,low_energy_ratio,mid_energy_ratio,high_energy_ratio,spectral_centroid,anisotropy,cluster,pca_x,pca_y
data/images/image_0011.jpg,0.988244891166687,0.008360354229807854,0.0017429835861548781,0.0006125260260887444,0.00028118921909481287,0.00018133418052457273,0.00012505115591920912,8.722641359781846e-05,6.282090907916427e-05,4.486542457016185e-05,3.843487138510682e-05,2.829096956702415e-05,2.6796011297847144e-05,1.629728103580419e-05,1.5122383956622798e-05,1.1598728633543942e-05,1.1021740647265688e-05,8.215648449549917e-06,8.019822416827083e-06,7.6074757089372724e-06,6.638545528403483e-06,6.098680842114845e-06,5.682376013282919e-06,4.546016953099752e-06,4.290899141778937e-06,3.663419647637056e-06,3.4781025988195324e-06,3.101829179286142e-06,3.0788448839302873e-06,2.690351038836525e-06,2.8076931357645663e-06,2.5598938009352423e-06,2.302550001331838e-06,2.1049004317319486e-06,1.7530718423586222e-06,1.984585878744838e-06,1.9706276361830533e-06,1.8253672351420391e-06,1.6509026181665831e-06,1.5137385389607516e-06,1.595729941072932e-06,1.4734168871655129e-06,1.420291710019228e-06,1.386075496156991e-06,1.3223266250861343e-06,1.1108741091447882e-06,8.460559683953761e-07,8.976388130577106e-07,8.42145368551428e-07,8.275697496173962e-07,6.935645728844975e-07,6.724324634888035e-07,6.554921583301621e-07,7.004953772593581e-07,7.52851519791875e-07,5.737621222579037e-07,7.794460543664172e-07,6.072650649002753e-07,6.743580343027133e-07,5.845212740496208e-07,7.123435921130294e-07,6.593697889911709e-07,6.920678856658924e-07,1.121585228247568e-06,0.9918996691703796,0.006653996184468269,0.0014463349943980575,1.4525432586669922,1.287429690361023,4,-2.1944366,-0.986008
data/images/image_0012.jpg,0.9983314275741577,0.0012181821512058377,0.00022483631619252264,8.205929771065712e-05,4.801620161742903e-05,1.418747069692472e-05,1.2249933206476271e-05,8.007517863006797e-06,1.038686514220899e-05,6.9281613832572475e-06,4.9858381316880696e-06,2.8836204819526756e-06,2.669193918336532e-06,3.325531451991992e-06,2.698439402593067e-06,2.5799608920351602e-06,1.925012384162983e-06,1.7902304989547702e-06,2.197938556491863e-06,1.3842673070030287e-06,1.1867141438415274e-06,1.0785329322970938e-06,8.855331543600187e-07,8.121581345221784e-07,8.563952178519685e-07,1.2852373174609966e-06,9.968689482775517e-07,8.824123369777226e-07,5.779158982477384e-07,4.814972953681718e-07,5.599374048870231e-07,7.572127742605517e-07,7.350748205681157e-07,5.707490231543488e-07,6.237085017346544e-07,5.886024041501514e-07,3.829421473255934e-07,4.905825790046947e-07,4.509336406499642e-07,4.279140455309971e-07,4.234155994708999e-07,4.801225372830231e-07,5.064213723926514e-07,3.836454141037393e-07,3.3661214615676727e-07,1.2332579046869796e-07,3.4137098481323846e-08,2.853430736138307e-08,2.995513170844788e-08,3.111883373208002e-08,3.169635931499215e-08,2.8342876490228264e-08,2.352700967378496e-08,2.302802926124059e-08,2.3726421716219193e-08,2.1638474123619744e-08,2.0737697781214592e-08,2.1876894962247206e-08,2.1411040052043973e-08,2.8428996046159227e-08,1.9096814796171202e-08,8.68485905414218e-09,5.204281006143674e-09,5.515531587008127e-09,0.9981629848480225,0.0015301946550607681,0.00030681912903673947,0.23054523766040802,5.625133514404297,2,-5.350979,-2.003963
data/images/image_0013.jpg,0.9960997700691223,0.0026539212558418512,0.0006872518570162356,0.0002791330043692142,0.00011262584303040057,4.464223820832558e-05,3.1101779313758016e-05,2.0725359718198888e-05,1.555574817757588e-05,9.94013316812925e-06,7.019671556918183e-06,4.793395874003181e-06,5.274234354146756e-06,3.987222044088412e-06,3.228955392842181e-06,2.420774308120599e-06,1.983097718039062e-06,1.4693280263600172e-06,1.5530551991105312e-06,1.2883689350928762e-06,1.062264573192806e-06,9.456501857130206e-07,9.145895774054225e-07,6.282700724113965e-07,7.490833695555921e-07,6.430886969610583e-07,5.89067724376946e-07,5.604089778898924e-07,4.894399694421736e-07,3.8083189224380476e-07,4.008736027572013e-07,3.762800986351067e-07,3.6722349250339903e-07,3.431738093695458e-07,2.644092376158369e-07,3.0182656018951093e-07,2.7092502818959474e-07,2.6643968453754496e-07,2.6726789315034694e-07,2.5417256210857886e-07,1.9285511143607437e-07,2.272921904022951e-07,2.2592662674014719e-07,2.181546960855485e-07,2.0693987323738838e-07,8.755753100331276e-08,6.313791089951337e-08,6.763757909311607e-08,6.899201565602198e-08,7.469235185908474e-08,7.339752272628175e-08,6.935822938203273e-08,6.461544899138971e-08,6.404998487141711e-08,5.907852340669706e-08,5.6890485211624764e-08,5.1646999565946317e-08,5.2600569233618444e-08,6.02077534495038e-08,5.463269658889658e-08,3.7217553483515076e-08,4.030663447451843e-08,4.051476665267728e-08,6.188228951486963e-08,0.9985952377319336,0.0012123436899855733,0.00019240302208345383,0.3229224979877472,3.249401807785034,2,-5.311579,-1.654459
data/images/image_0014.jpg,0.9772217869758606,0.015041174367070198,0.0033915492240339518,0.0012448177440091968,0.0007440542685799301,0.0004384045605547726,0.00034830658114515245,0.0003491726238280535,0.00025371252559125423,9.612118446966633e-05,0.00016746872279327363,0.000138870018417947,8.101794082904235e-05,3.3226133382413536e-05,2.9382083084783517e-05,2.2313843146548606e-05,2.654453601280693e-05,2.3968061213963665e-05,2.898865204770118e-05,6.036609556758776e-05,2.5185785489156842e-05,3.863066012854688e-05,2.456515358062461e-05,1.326360597886378e-05,7.708286830165889e-06,5.622322987619555e-06,7.088051006576279e-06,6.275051873672055e-06,1.1190897566848435e-05,1.381849233439425e-05,1.209612764796475e-05,5.571882411459228e-06,7.723021553829312e-06,1.338386664428981e-05,7.334318979701493e-06,5.721136403735727e-06,4.794511369254906e-06,5.510253231477691e-06,7.594419912493322e-06,7.430981440847972e-06,3.342736590639106e-06,4.003455160273006e-06,3.371062803125824e-06,2.9039949822617928e-06,6.297413619904546e-06,1.6914551679292344e-06,6.012413109601766e-07,4.862257583226892e-07,4.7273118752855225e-07,4.1700815245349077e-07,3.612867374158668e-07,4.0947409729596984e-07,3.936764585432684e-07,3.729291222498432e-07,3.564990720406058e-07,3.274470827818732e-07,3.2964064189400233e-07,2.37393848578904e-07,3.317869072816393e-07,3.254397995533509e-07,3.96464429286425e-07,3.6489447552412457e-07,2.673294545729732e-07,1.584071611659965e-07,0.9764341711997986,0.020318470895290375,0.0032473865430802107,3.1256465911865234,1.7179216146469116,3,3.8494987,2.7079623
data/images/image_0015.jpg,0.9900804758071899,0.005793702322989702,0.0019167769933119416,0.0009540894534438848,0.0003396548854652792,0.0002402067621005699,0.0001364910858683288,0.00010108164860866964,6.73239555908367e-05,6.013440724927932e-05,4.676398020819761e-05,3.212518276995979e-05,3.320512405480258e-05,2.7726902771973982e-05,2.0389001292642206e-05,1.646850250835996e-05,1.1427117897255812e-05,1.1987217476416845e-05,9.960056559066288e-06,1.0456608833919745e-05,7.414236733893631e-06,8.753118891036138e-06,7.517320682381978e-06,4.9859027058118954e-06,4.014873411506414e-06,4.150995209784014e-06,3.4003867313003866e-06,4.0278182495967485e-06,3.9882379496702924e-06,2.9830393941665534e-06,3.02918374472938e-06,2.797104343699175e-06,2.3827506083762273e-06,2.035439138126094e-06,1.6541522427360178e-06,2.111345793309738e-06,1.9301446627650876e-06,1.9473122847557534e-06,1.542707764201623e-06,1.5600669485138496e-06,1.1790888265750255e-06,1.3205957429818227e-06,1.6465191947645508e-06,1.3559325680034817e-06,1.2923010217491537e-06,8.852221071720123e-07,5.846011390531203e-07,6.336823048513907e-07,6.020101750436879e-07,5.722504852201382e-07,5.742148232457112e-07,5.902754196540627e-07,5.14697774178785e-07,4.561713069506368e-07,4.171165244315489e-07,4.591947515564243e-07,4.514456009019341e-07,3.8605227814514365e-07,3.97286697761956e-07,4.247625611242256e-07,4.3706168639801035e-07,3.843191223040776e-07,5.601947918876249e-07,1.1873183893840178e-06,0.9905688762664795,0.008172730915248394,0.0012583705829456449,1.33638334274292,1.8362772464752197,4,-2.046836,-0.48636177
data/images/image_0016.jpg,0.9953137040138245,0.0023307092487812042,0.001011804910376668,0.0004358021542429924,0.0002823493559844792,0.00013359662261791527,8.52451630635187e-05,5.081289782538079e-05,3.574092988856137e-05,3.1999039492802694e-05,3.532576374709606e-05,2.446479265927337e-05,3.512139664962888e-05,2.2890426407684572e-05,1.6888499885681085e-05,1.3956257134850603e-05,1.2316461834416259e-05,1.2897960914415307e-05,1.1030489076802041e-05,1.2024749594274908e-05,1.2602062270161696e-05,8.811419320409186e-06,6.4582577579130884e-06,4.6663699322380126e-06,6.65739617033978e-06,3.9397009459207766e-06,2.5174358597723767e-06,3.3135456760646775e-06,3.994617600255879e-06,2.447730366839096e-06,2.5276719952671556e-06,2.148134399249102e-06,2.0834856968576787e-06,1.994258354898193e-06,1.702890813248814e-06,1.6888820937310811e-06,3.4057941320497775e-06,3.479590077404282e-06,3.09799361275509e-06,2.342224206586252e-06,1.2335873407209874e-06,1.4681893389933975e-06,1.4057518455956597e-06,1.0685207598726265e-06,1.0521451940803672e-06,5.042336397309555e-07,3.56608239826528e-07,3.189547044257779e-07,3.066312217470113e-07,2.7763476850850566e-07,2.554216678163357e-07,2.514871084713377e-07,2.961225504805043e-07,2.9777538657072e-07,2.638898592977057e-07,2.1555395335326466e-07,2.4353172989322047e-07,3.015879883605521e-07,2.3686490635554946e-07,1.9796108574610116e-07,1.780244360816141e-07,1.7750230085766816e-07,2.982315834287874e-07,2.2690919365686568e-07,0.9902547597885132,0.008510914631187916,0.0012343425769358873,1.0611919164657593,3.4876904487609863,4,-2.5939438,-1.0693694
data/images/image_0017.jpg,0.9975687265396118,0.0015056153060868382,0.0004894161247648299,0.00018234498566016555,0.00010510682477615774,4.909412018605508e-05,2.7479010896058753e-05,2.0364544980111532e-05,1.0441871381772216e-05,9.339521966467146e-06,5.777845672128024e-06,4.296171937312465e-06,3.198923877789639e-06,2.62595040112501e-06,2.095827312587062e-06,1.7601896615815349e-06,1.337101593890111e-06,1.1259538723606966e-06,9.53949552240374e-07,8.450713266938692e-07,7.27466556327272e-07,7.206849090835021e-07,6.303376380856207e-07,5.376389253797242e-07,4.7190678742481396e-07,3.7313284906304034e-07,3.6657917235061177e-07,3.536615338362026e-07,3.235536780721304e-07,2.6018324206233956e-07,2.610478588849219e-07,2.379488392989515e-07,2.1406921746347507e-07,2.2400512023068586e-07,1.8480227481632028e-07,1.9499081815865793e-07,1.7346918923522026e-07,1.4907331546964997e-07,1.3819528987824015e-07,1.3398783949014614e-07,1.1914324460349235e-07,1.3563017375872732e-07,1.2517341474449495e-07,1.1006021338744176e-07,1.040168982058276e-07,6.866324753218578e-08,5.736835717584654e-08,5.238999989387594e-08,4.994100066824103e-08,4.555192845145939e-08,3.7367069438687395e-08,4.040409251615529e-08,3.812782978229734e-08,3.756786171038584e-08,3.7791352269778145e-08,3.253400038261134e-08,3.4454316732990264e-08,3.155232519702622e-08,3.2379194436771286e-08,3.5422125677087024e-08,3.1656274046554245e-08,3.406920967563565e-08,2.754796391002401e-08,3.021586891804873e-08,0.9990701079368591,0.0008178459829650819,0.0001120323795475997,0.19423000514507294,1.2609655857086182,2,-5.482808,-1.7738007
data/images/image_0018.jpg,0.9968485236167908,0.0020276829600334167,0.0003347907040733844,0.00030288545531220734,0.00015611006529070437,5.2463190513662994e-05,4.874313890468329e-05,5.845431223860942e-05,2.8776314138667658e-05,2.358267920499202e-05,1.4651753190264571e-05,1.4664799891761504e-05,1.0227236998616718e-05,7.3832297857734375e-06,8.55794223753037e-06,7.563522558484692e-06,4.431083652889356e-06,3.7821846490260214e-06,3.569928139768308e-06,3.6719486615766073e-06,3.6521144011203432e-06,2.895937541325111e-06,2.371528807998402e-06,2.1952323550067376e-06,2.6915415674011456e-06,2.1435732833197108e-06,2.012354570979369e-06,1.8745574834611034e-06,1.29086913602805e-06,1.170794803329045e-06,1.211159201375267e-06,1.1253222282903153e-06,1.3485145018421463e-06,1.281736899727548e-06,1.0716915994635201e-06,1.0679686965886503e-06,9.72328734860639e-07,9.32699435907125e-07,8.518604204255098e-07,9.510428640169266e-07,6.4978792124748e-07,7.441811362696171e-07,6.875675921946822e-07,7.278023872459016e-07,7.603029530400818e-07,3.9308770283241756e-07,2.103412555243267e-07,1.999221552750896e-07,1.6863548069068202e-07,1.535037341682255e-07,1.5331899305692787e-07,1.328919410070739e-07,1.3169599810680666e-07,1.1820677769946997e-07,1.0844614450888912e-07,1.4858393626582256e-07,1.0997328558914887e-07,1.206674369313987e-07,1.1324033977189174e-07,1.0948579642899858e-07,1.1450032388893305e-07,1.0924424742597694e-07,1.1339462702153469e-07,8.085029890025908e-08,0.9958893060684204,0.0034953607246279716,0.0006153172580525279,0.5334491729736328,4.275214672088623,2,-4.412417,-1.6173191
data/images/image_0019.jpg,0.9949562549591064,0.003184626344591379,0.0007344680489040911,0.00028415952692739666,0.0002029416646109894,0.00011652712419163436,6.826609751442447e-05,7.903357618488371e-05,4.908948903903365e-05,4.093790994375013e-05,2.821083580784034e-05,2.4433231374132447e-05,2.204892734880559e-05,1.6369891454814933e-05,1.5288507711375132e-05,1.2885882824775763e-05,1.1973807886533905e-05,9.36081323743565e-06,1.140708991442807e-05,1.1311156413285062e-05,3.1058985769050196e-05,1.0885474694077857e-05,7.68394056649413e-06,5.7507991186867e-06,5.343995326256845e-06,4.824951247428544e-06,5.279519427858759e-06,3.863062374875881e-06,3.697809461300494e-06,3.497714033073862e-06,3.696526846397319e-06,3.12477436636982e-06,2.8594863579201046e-06,2.599053232188453e-06,2.0265149487386225e-06,1.8424328800392686e-06,1.7921579456015024e-06,1.5328299696193426e-06,1.6369293689422193e-06,1.6006649730115896e-06,1.2398693343129708e-06,1.8748853563010925e-06,1.963104523383663e-06,1.6038337662394042e-06,1.3581126268036314e-06,9.205934929923387e-07,7.424798127431131e-07,6.561795089510269e-07,5.737651349591033e-07,4.960702426615171e-07,4.093596146503842e-07,4.461583671400149e-07,4.0143441992768203e-07,3.4419167604937684e-07,3.155010688260518e-07,3.089929236921307e-07,2.658822779721959e-07,2.4561367695241643e-07,2.824128557676886e-07,2.1344700940062467e-07,2.473987592566118e-07,2.585578613434336e-07,4.2443429038030445e-07,2.083742458580673e-07,0.989286482334137,0.009331700392067432,0.0013817958533763885,1.0934816598892212,1.5212619304656982,4,-2.2602515,-1.2047707
data/images/image_0020.jpg,0.9924207329750061,0.0034999107010662556,0.0015380517579615116,0.0009667156264185905,0.00037073157727718353,0.00032257154816761613,0.00017736220615915954,0.00011949924373766407,9.541956387693062e-05,7.158945663832128e-05,6.2362669268623e-05,4.147233994444832e-05,3.607894177548587e-05,2.929570291598793e-05,2.4086613848339766e-05,2.3564061848446727e-05,1.9057304598391056e-05,1.6471632989123464e-05,1.194027663586894e-05,1.3434567335934844e-05,1.09068887468311e-05,9.790979675017297e-06,8.634217920189258e-06,8.461520337732509e-06,7.269543857546523e-06,6.083280823077075e-06,6.084226697566919e-06,5.1599254220491275e-06,4.866799827141222e-06,4.6173449845809955e-06,4.3090958570246585e-06,3.8728321669623256e-06,3.6994331367168343e-06,3.3583744425413897e-06,3.2032394301495515e-06,3.122066800642642e-06,2.911189312726492e-06,2.5927129172487184e-06,2.421749059067224e-06,2.329546077817213e-06,2.1801035927637713e-06,2.2153178633743664e-06,2.270331151521532e-06,2.201051984229707e-06,2.086506356135942e-06,1.766560330906941e-06,1.6266151305899257e-06,1.483864480178454e-06,1.5554695664832252e-06,1.485719735683233e-06,1.4514433814838412e-06,1.3451310678647133e-06,1.4004592685523676e-06,1.2323450846452033e-06,1.2824554005419486e-06,1.1822337455669185e-06,1.2001713685094728e-06,1.167468099083635e-06,1.1494996670080582e-06,1.0098228813149035e-06,1.2723746749543352e-06,1.3330032970770844e-06,1.0564997410256183e-06,1.0226057156614843e-06,0.9864317774772644,0.011217065155506134,0.00235117063857615,1.6302049160003662,1.076611876487732,0,-0.054946393,-1.2268493
data/images/image_0021.jpg,0.9655866622924805,0.012043656781315804,0.009370540268719196,0.005315751302987337,0.0019687924068421125,0.001038409536704421,0.0009236533660441637,0.0006189150153659284,0.0004448749532457441,0.0003124448121525347,0.0002492138009984046,0.000237089057918638,0.0002304695372004062,0.00017423328245058656,0.0001289677165914327,0.0001119810767704621,0.00010251669300487265,9.241200314136222e-05,7.43494019843638e-05,6.383314757840708e-05,5.719366890843958e-05,6.048678915249184e-05,4.78051406389568e-05,4.989858280168846e-05,4.477215406950563e-05,3.986676529166289e-05,3.850835491903126e-05,3.4632434108061716e-05,2.905364272010047e-05,2.864771886379458e-05,3.054688568226993e-05,2.5181370801874436e-05,2.353651143494062e-05,2.468538878019899e-05,2.2056681700632907e-05,2.286269227624871e-05,1.88565427379217e-05,1.766774403222371e-05,1.7745114746503532e-05,1.6568505088798702e-05,1.8078335415339097e-05,1.6422616681666113e-05,1.4533709872921463e-05,1.590414103702642e-05,1.4735306649527047e-05,1.3356951058085542e-05,1.2058776519552339e-05,1.1142906259919982e-05,1.0353167454013601e-05,1.0728871529863682e-05,1.065963715518592e-05,9.55407176661538e-06,1.0249007573293056e-05,9.565258551447187e-06,9.336696166428737e-06,8.352321856364142e-06,7.924254532554187e-06,8.675959179527126e-06,8.279294888779987e-06,8.768288353167009e-06,8.546039680368267e-06,6.66709684082889e-06,7.934097993711475e-06,8.819591130304616e-06,0.931984007358551,0.05410817638039589,0.013907811604440212,7.68781852722168,1.028247356414795,5,30.3419,-1.1683319
data/images/image_0022.jpg,0.9959080815315247,0.0016059057088568807,0.0008204145124182105,0.0003575689916033298,0.00030587840592488647,0.0002857913204934448,0.00020354829030111432,0.0001529991568531841,7.690011989325285e-05,5.826568303746171e-05,5.0403468776494265e-05,3.51743983628694e-05,2.2231799448491074e-05,2.216038956248667e-05,1.3298403246153612e-05,1.2038893146382179e-05,7.506519978051074e-06,6.03850457991939e-06,7.25825657355017e-06,5.550878540816484e-06,5.12221185999806e-06,3.962560640502488e-06,4.1719495129655115e-06,3.0296021122921957e-06,3.0327062177093467e-06,2.5792269298108295e-06,3.146042217849754e-06,1.922442379509448e-06,1.7642898910708027e-06,1.638969365558296e-06,1.2652623126996332e-06,1.3667596476807375e-06,8.156995932040445e-07,8.044650599003944e-07,7.622789439665212e-07,7.295430464182573e-07,7.448230689988122e-07,6.195554647092649e-07,7.292726991181553e-07,6.09324672495859e-07,4.64633700403283e-07,5.663761726282246e-07,5.691414912689652e-07,4.773428372573107e-07,4.912195095130301e-07,2.3812469862605212e-07,1.453406781593003e-07,1.1327291815632634e-07,1.0745034728643077e-07,9.067478146107533e-08,7.909143562301324e-08,7.809331492580895e-08,8.061791589852874e-08,7.513229860478532e-08,6.827507803564004e-08,6.839606214725791e-08,7.103155041932041e-08,6.133014096576517e-08,6.173655009433787e-08,5.081639642412483e-08,5.8341331765632276e-08,4.3553892936643024e-08,5.45082947667197e-08,3.231236789247305e-08,0.9945945143699646,0.004982444457709789,0.00042301867506466806,0.9191884994506836,1.4746907949447632,2,-3.7247558,-0.52533907
data/images/image_0023.jpg,0.9611883163452148,0.02852344512939453,0.005008230917155743,0.0021751325111836195,0.0008716676966287196,0.0005096790846437216,0.00038070621667429805,0.0002499766706023365,0.0001919237110996619,0.00014047726290300488,0.00010059262422146276,7.758786523481831e-05,6.846556789241731e-05,5.6651719205547124e-05,5.415376290329732e-05,4.255085514159873e-05,3.4385258913971484e-05,2.838375439750962e-05,2.7178281015949324e-05,2.0393699742271565e-05,1.9836217688862234e-05,1.6595242414041422e-05,1.5465928299818188e-05,1.4260370335250627e-05,1.1838132195407525e-05,1.1597851880651433e-05,1.0383417247794569e-05,9.811546078708488e-06,9.114856766245794e-06,7.914838533906732e-06,7.434187864419073e-06,7.173825906647835e-06,7.230956271087052e-06,6.665988166787429e-06,5.3149633458815515e-06,5.9571239034994505e-06,5.820397291245172e-06,5.17391072207829e-06,4.8568631427770015e-06,4.796524081029929e-06,4.284115220798412e-06,4.349746632215101e-06,4.247383458277909e-06,4.054219516547164e-06,4.082895884494064e-06,3.1361325909529114e-06,2.6636262191459537e-06,2.4307141757162753e-06,2.3132406568038277e-06,2.2955027816351503e-06,2.400229504928575e-06,2.4367204787267838e-06,2.2221668132260675e-06,2.268641992486664e-06,2.1467701571964426e-06,2.022851504079881e-06,2.0441150354599813e-06,1.8690917613639613e-06,1.642784013711207e-06,1.9212072857044404e-06,1.9770689050346846e-06,2.3542340841231635e-06,1.6312638990712003e-06,2.0840161596424878e-06,0.9775173664093018,0.018637340515851974,0.0038452723529189825,3.2400853633880615,1.2124940156936646,3,5.10297,1.6877707
data/images/image_0024.jpg,0.9899014234542847,0.006525906268507242,0.0014892903855070472,0.000749763275962323,0.00040505375363864005,0.00021859840489923954,0.00015090673696249723,0.00011503815039759502,6.50259607937187e-05,7.875413575675339e-05,3.430376818869263e-05,2.9126571462256834e-05,2.5035347789525986e-05,2.3061356841935776e-05,1.5904413885436952e-05,1.4599289897887502e-05,1.5543095287284814e-05,9.501181921223179e-06,1.1918413292733021e-05,8.964848348114174e-06,7.683876901865005e-06,7.100941729731858e-06,6.506126283056801e-06,5.980393325444311e-06,5.439308097265894e-06,5.669687197951134e-06,4.223643372824881e-06,4.576881110551767e-06,4.528291356109548e-06,3.2135808396560606e-06,3.4590777886478463e-06,2.816697588059469e-06,2.994449687321321e-06,3.0355208764376584e-06,2.639378408275661e-06,2.50467428486445e-06,2.225980097136926e-06,2.5165522856696043e-06,2.2451379209087463e-06,2.307860086148139e-06,2.0073973701073555e-06,1.875023599495762e-06,2.002704832193558e-06,1.990783857763745e-06,1.8179950984631432e-06,1.404276645189384e-06,1.2352792282399605e-06,1.2988898561161477e-06,1.2346267794782761e-06,1.1649958651105408e-06,1.346508611277386e-06,1.1918573363800533e-06,1.1076162991230376e-06,1.1314277799101546e-06,1.21431560273777e-06,1.1294258683847147e-06,1.0133378509635804e-06,1.003515194497595e-06,9.227562713931547e-07,8.890059461919009e-07,7.905864549684338e-07,9.530325542073115e-07,1.129984411818441e-06,7.283198328877916e-07,0.9894847869873047,0.008457710035145283,0.0020574822556227446,1.4314457178115845,1.051578402519226,4,-1.121101,-1.240748
data/images/image_0025.jpg,0.9949113130569458,0.003480773651972413,0.0007297284319065511,0.0003101555339526385,0.00015513793914578855,7.595361967105418e-05,5.146598050487228e-05,4.6344932343345135e-05,3.099384412053041e-05,2.318332735740114e-05,1.904683085740544e-05,1.648079887672793e-05,1.4663644833490252e-05,1.1159507266711444e-05,9.524776942271274e-06,9.579456673236564e-06,7.93011440691771e-06,7.483620720449835e-06,7.147873930080095e-06,5.670620794262504e-06,4.950788479618495e-06,4.565033123071771e-06,4.520623406278901e-06,3.896582256857073e-06,3.628491185736493e-06,3.3549526960996445e-06,3.0797461931797443e-06,3.144205265925848e-06,2.845336666723597e-06,2.4712983304198133e-06,2.358728124818299e-06,2.3675765987718478e-06,2.0731374661409063e-06,2.1346918401832227e-06,1.7477910887464532e-06,1.9369838355487445e-06,1.8441168094796012e-06,1.661109763517743e-06,1.7249282109332853e-06,1.5556507833025535e-06,1.4095251117396401e-06,1.2951286407769658e-06,1.2877521839982364e-06,1.2589301832122146e-06,1.3200219655118417e-06,1.1393258319003507e-06,1.000781480797741e-06,8.661732522341481e-07,9.58746795731713e-07,8.29009366043465e-07,7.90613341905555e-07,7.692677286286198e-07,6.565492753907165e-07,7.312528964575904e-07,7.984008902894857e-07,7.374687243100198e-07,6.334786917250312e-07,6.085921882004186e-07,6.654548769802204e-07,5.945482257629919e-07,6.286635425567511e-07,5.66464620987972e-07,5.457605993797188e-07,3.3430447388127504e-07,0.9928719997406006,0.0056633418425917625,0.001464630477130413,0.9076116681098938,1.802608847618103,2,-2.9236987,-2.0101557
data/images/image_0026.jpg,0.9889582395553589,0.006550158374011517,0.0022297026589512825,0.0006102046463638544,0.00039496755925938487,0.00024209852563217282,0.00019383513426873833,0.00013476570893544704,0.00011606410407694057,7.690836355322972e-05,6.869202479720116e-05,4.6805300371488556e-05,5.120254718349315e-05,3.409746932447888e-05,3.270720844739117e-05,2.6648389393812977e-05,2.4625376681797206e-05,2.1283454771037214e-05,1.9088431145064533e-05,1.5244508176692761e-05,1.3434148968372028e-05,1.1548224392754491e-05,9.862260412774049e-06,9.627475265006069e-06,9.670965482655447e-06,8.188891115423758e-06,7.816714060027152e-06,7.257989182107849e-06,6.476799626398133e-06,5.684636562364176e-06,4.870386874245014e-06,4.550083303911379e-06,4.3456602725200355e-06,4.3632076085486915e-06,3.74420983462187e-06,3.2751795515650883e-06,3.118663016721257e-06,2.9690045266761445e-06,2.983552121804678e-06,3.0044702725717798e-06,2.5689405447337776e-06,2.7619955744739855e-06,2.4616906557639595e-06,2.5846477456070716e-06,2.5493750399618875e-06,1.9901435734936967e-06,1.3956902193967835e-06,1.0375841839049826e-06,9.857361646936624e-07,8.246593097283039e-07,7.080334967213275e-07,6.395017067006847e-07,5.597896688414039e-07,5.325914003151411e-07,5.195616950004478e-07,5.010122663406946e-07,4.530746195996471e-07,4.2651674903027015e-07,4.512517364219093e-07,4.185878310636326e-07,4.0436000858790067e-07,3.9619283143110806e-07,3.93056893699395e-07,2.8126308393439103e-07,0.9839755892753601,0.013751036487519741,0.0022733493242412806,1.9283097982406616,3.562124729156494,0,0.07220593,-0.102603555
